Timestamp,ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - DA LMP - Latest (Now),ERCOT - Price - Load Zone: LZ_HOUSTON - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Price - Hub: HB_BUSAVG - ISO: Actual - RT SPP (15 min) - Latest (Now),ERCOT - Load - System Wide - ISO: Actual - Load - Latest (Now),ERCOT - Load - System Wide - ENV: Actual - Net Load - Latest (Now),ERCOT - Load - System Wide - ISO: Forecast - Load - Prior Day (Rolling),ERCOT - Generation - Solar - System Wide - ISO: Actual - Generation - Latest (Now),ERCOT - Generation - Solar - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling),ERCOT - Generation - Wind - System Wide - ISO: Actual - Generation (5 min) - Latest (Now),ERCOT - Generation - Wind - System Wide - ISO: Forecast - Generation (STPF) - Prior Day (Rolling)
2026-07-13T19:00:00,44.5,30.22,30.47,69892.43,50648.94,70200.8244,7791.25,6874.3,11452.24,9364.8
2026-07-13T20:00:00,44.48,32.21,32.75,68336.99,55934.82,68240.0469,991.25,750.6,11410.92,9332.2
2026-07-13T21:00:00,43.47,29.16,30.16,66899.18,55243.13,66577.9151,0.07,0.0,11655.98,9158.0
2026-07-13T22:00:00,40.72,29.09,29.38,64257.14,53330.11,63394.6378,0.09,0.0,10926.94,8895.6
2026-07-13T23:00:00,35.36,28.53,28.75,61050.41,51308.55,59928.3863,0.09,0.0,9741.77,8331.3
2026-07-14T00:00:00,35.94,26.75,27.03,57922.7,49035.34,56827.0804,0.07,0.0,8887.29,8968.1
2026-07-14T01:00:00,32.77,28.48,28.88,55770.39,48269.79,54863.4,0.18,0.0,7500.42,7575.9
2026-07-14T02:00:00,31.56,28.2,29.58,54280.3,48160.44,53303.2903,0.35,0.0,6119.51,6419.6
2026-07-14T03:00:00,30.3,27.8,29.48,53419.38,48112.84,52426.5894,0.33,0.0,5306.21,5589.3
2026-07-14T04:00:00,34.78,28.09,28.58,53345.38,48629.99,52225.1593,0.48,0.0,4714.91,4952.6
2026-07-14T05:00:00,35.88,27.07,28.47,54138.0,49781.23,53102.9802,0.2,0.0,4356.57,4449.3
2026-07-14T06:00:00,34.49,31.94,32.44,55283.67,51322.54,54185.8407,47.55,93.9,3913.58,4184.2
2026-07-14T07:00:00,29.4,32.62,33.88,56009.76,50039.29,54957.7404,2581.89,3389.6,3388.58,4007.7
2026-07-14T08:00:00,23.41,25.81,26.04,57328.35,45971.13,56496.9695,8237.12,11155.7,3120.1,4163.6
2026-07-14T09:00:00,22.93,22.7,22.75,58943.05,41847.66,58479.8495,13093.27,16683.4,4002.12,4911.7
2026-07-14T10:00:00,21.41,22.93,22.86,61046.32,39040.8,60875.2185,16372.9,19656.2,5632.62,5844.7
2026-07-14T11:00:00,21.56,22.05,22.24,63080.65,38571.09,62936.1605,17165.64,21186.0,7343.92,6813.9
2026-07-14T12:00:00,22.12,23.11,23.44,64984.96,38430.67,64953.7107,18549.34,21864.5,8004.95,7630.1
2026-07-14T13:00:00,21.15,22.62,22.45,66607.11,37762.07,66734.521,19770.27,22293.3,9074.77,8489.9
2026-07-14T14:00:00,20.78,23.25,22.79,67981.43,36902.81,67986.3493,20327.65,22009.0,10750.97,9528.7
2026-07-14T15:00:00,21.53,22.43,22.59,68706.27,37668.24,68400.5396,19152.11,19930.9,11885.92,10615.3
2026-07-14T16:00:00,22.95,19.66,19.74,69004.63,36645.69,68971.4798,17801.43,18524.8,14557.51,11383.8
2026-07-14T17:00:00,22.65,18.32,18.38,68753.02,36707.45,68669.8898,16579.11,16153.6,15466.46,11685.4
2026-07-14T18:00:00,25.74,20.44,20.42,68011.65,38680.84,68123.7098,13169.82,12399.7,16160.99,11975.3
2026-07-14T19:00:00,28.15,32.77,32.89,66505.93,44610.76,66556.2211,7110.94,6628.8,14784.23,12005.3
2026-07-14T20:00:00,34.08,39.63,39.91,65294.68,52824.34,65551.4186,944.98,782.7,11525.36,11544.3
2026-07-14T21:00:00,34.57,41.06,43.02,64173.66,55488.54,64591.6504,0.06,0.0,8685.06,10969.0
2026-07-14T22:00:00,37.82,50.66,51.38,61697.48,53931.04,61522.6397,0.06,0.0,7766.38,10577.2
2026-07-14T23:00:00,35.87,48.77,49.18,58883.99,50952.23,58391.6691,0.08,0.0,7931.68,9893.0
2026-07-15T00:00:00,29.52,33.84,35.23,55834.89,47281.12,56200.3506,0.19,0.0,8553.58,8400.1
2026-07-15T01:00:00,27.69,27.97,29.8,53888.82,45520.76,53675.4594,0.29,0.0,8367.77,7792.8
2026-07-15T02:00:00,28.56,29.87,31.46,52394.79,44737.29,51794.5896,0.23,0.0,7657.27,7244.2
2026-07-15T03:00:00,28.24,25.65,26.93,51686.31,44955.32,50637.7006,0.38,0.0,6730.61,6961.1
2026-07-15T04:00:00,30.33,26.7,27.71,51688.08,45821.18,50465.1395,0.48,0.0,5866.42,6721.1
2026-07-15T05:00:00,30.41,27.55,27.86,52820.3,46883.06,51204.2404,0.44,0.0,5936.8,6409.2
2026-07-15T06:00:00,29.42,25.61,26.18,53712.54,47459.74,52704.849,72.31,94.1,6180.49,6214.8
2026-07-15T07:00:00,27.11,24.88,25.33,54424.21,45482.38,53548.4296,3067.06,3118.6,5874.77,5872.4
2026-07-15T08:00:00,23.02,23.36,23.35,56057.63,40822.64,55371.9692,9478.23,9697.7,5756.76,6031.5
2026-07-15T09:00:00,21.49,22.64,22.39,58067.17,37001.6,57760.719,14885.0,14962.3,6180.57,6700.9
2026-07-15T10:00:00,20.87,24.77,24.52,60338.85,37201.62,60426.9297,16791.5,18437.1,6345.73,7130.7
2026-07-15T11:00:00,21.26,27.13,27.2,62410.93,38673.06,63131.3996,17222.9,20649.3,6514.97,7419.0
2026-07-15T12:00:00,21.97,25.59,25.56,63952.97,38744.67,65571.0513,18554.68,21870.2,6653.62,7726.6
2026-07-15T13:00:00,23.76,24.95,24.89,65476.04,39029.01,67850.2489,19863.6,21974.9,6583.43,8048.9
2026-07-15T14:00:00,23.36,24.27,24.26,65653.83,39619.75,69417.3689,19191.3,21278.3,6842.78,8805.3
2026-07-15T15:00:00,23.98,22.73,22.73,64958.59,38211.46,70507.4998,18898.92,19671.9,7848.21,10000.3
2026-07-15T16:00:00,24.06,20.5,20.46,65197.13,36897.46,71120.4616,18311.28,17784.5,9988.39,10917.8
2026-07-15T17:00:00,23.81,18.95,18.77,65944.95,36941.45,70828.4203,16724.97,15113.9,12278.53,11750.7
2026-07-15T18:00:00,24.43,25.4,25.22,66083.35,40030.67,69793.9613,12927.54,11580.5,13125.14,12747.1
2026-07-15T19:00:00,29.33,34.38,34.25,65155.01,45467.43,67953.6898,6946.88,6027.3,12740.7,13292.1
2026-07-15T20:00:00,32.45,39.26,39.41,64079.4,51164.44,66272.6299,948.49,686.5,11966.47,11800.1
2026-07-15T21:00:00,29.9,39.95,40.09,63586.3,51660.06,64818.2097,0.19,0.0,11926.05,11897.6
2026-07-15T22:00:00,29.36,32.0,32.07,61136.76,48577.07,61917.3701,0.08,0.0,12559.61,12034.1
2026-07-15T23:00:00,28.69,29.52,29.59,58133.64,45553.4,58801.1398,0.08,0.0,12580.16,11760.4
2026-07-16T00:00:00,29.12,26.8,26.81,55818.22,44240.2,53942.9407,0.09,0.0,11577.93,11957.9
2026-07-16T01:00:00,27.06,26.61,26.61,54049.61,44081.08,52359.7308,0.1,0.0,9968.43,11123.1
2026-07-16T02:00:00,26.36,28.53,28.66,52855.21,44220.78,51037.1998,0.37,0.0,8634.06,10032.4
2026-07-16T03:00:00,28.24,27.11,27.13,52085.16,44136.75,50456.7196,0.48,0.0,7947.93,9195.6
2026-07-16T04:00:00,29.42,31.56,31.56,52094.07,44690.57,50496.8306,0.32,0.0,7403.18,8633.2
2026-07-16T05:00:00,30.57,39.41,39.47,52846.81,46039.28,51642.5692,0.22,0.0,6807.31,8109.6
2026-07-16T06:00:00,30.49,37.27,37.69,54381.38,47000.43,52948.5106,58.66,92.9,7322.29,7703.3
2026-07-16T07:00:00,27.66,33.56,33.79,55233.24,45190.77,53859.98,2054.28,3235.4,7988.19,7509.2
2026-07-16T08:00:00,25.55,25.42,25.72,56974.8,41613.82,55428.5701,6882.9,9876.5,8478.08,7968.0
2026-07-16T09:00:00,23.66,24.0,23.98,59467.03,37647.61,57797.5499,11654.89,14542.5,10164.53,8914.5
2026-07-16T10:00:00,22.38,28.72,23.56,62819.61,34844.21,60422.8914,16645.32,17919.5,11330.08,9708.4
2026-07-16T11:00:00,22.45,30.77,23.6,66293.18,33831.69,62904.7704,20510.4,20483.8,11951.09,11940.5
2026-07-16T12:00:00,22.82,36.39,24.96,69461.82,33425.07,65586.4597,23200.88,22204.7,12835.87,12779.8
2026-07-16T13:00:00,22.96,34.2,22.88,72387.13,32772.67,68351.1514,24993.23,22799.7,14621.23,13635.5
2026-07-16T14:00:00,24.01,36.59,23.75,74425.4,34705.28,69988.3704,24136.72,22961.8,15583.4,14382.5
2026-07-16T15:00:00,24.35,57.48,34.54,74900.27,38551.47,70633.332,20295.32,21852.5,16053.48,14695.4
2026-07-16T16:00:00,24.65,66.91,41.7,74070.77,40680.1,71011.21,17913.83,19240.8,15476.84,15299.4
2026-07-16T17:00:00,24.94,44.02,37.18,73194.79,43202.55,70789.3485,14572.4,16867.1,15419.84,15944.9
2026-07-16T18:00:00,25.67,40.55,38.74,71670.04,46181.15,69448.1598,11024.92,13130.0,14463.97,16215.2
2026-07-16T19:00:00,35.42,40.99,41.33,69327.05,48977.51,67715.3095,5024.7,6388.1,15324.84,16221.4
2026-07-16T20:00:00,37.31,33.25,33.53,67787.5,50959.92,66357.3082,628.35,666.8,16199.23,16172.6
2026-07-16T21:00:00,35.25,29.34,29.51,66421.48,50009.03,65281.0901,0.07,0.0,16412.38,16241.7
2026-07-16T22:00:00,33.28,29.58,29.74,63542.57,47530.36,62627.16,0.08,0.0,16012.13,16585.0
2026-07-16T23:00:00,28.15,28.15,28.3,60512.21,44359.5,59695.6305,0.09,0.0,16152.62,16801.9
2026-07-17T00:00:00,27.73,25.64,25.81,57910.36,42171.04,57088.4501,0.1,0.0,15739.22,15854.8
2026-07-17T01:00:00,25.16,24.93,25.14,55885.28,40811.68,54660.8106,0.13,0.0,15073.47,15391.7
2026-07-17T02:00:00,24.19,24.42,24.74,54404.54,39933.05,53103.8907,0.12,0.0,14471.37,14580.7
2026-07-17T03:00:00,24.13,23.39,23.79,53654.17,39103.73,52227.2899,0.12,0.0,14550.32,14081.4
2026-07-17T04:00:00,24.33,23.2,23.66,53814.02,39029.0,52225.3692,0.11,0.0,14784.91,13535.5
2026-07-17T05:00:00,25.12,23.93,24.41,54602.39,39150.83,53240.9793,0.14,0.0,15451.42,12845.0
2026-07-17T06:00:00,25.28,23.34,23.57,55713.64,39659.19,54284.3502,84.66,96.1,15969.79,12232.5
2026-07-17T07:00:00,23.4,22.46,22.67,56721.56,38557.03,55357.4002,3155.6,3440.4,15008.93,11644.5
2026-07-17T08:00:00,21.95,22.27,20.78,58897.91,34758.58,58174.2404,9759.88,11179.5,14379.45,11588.9
2026-07-17T09:00:00,19.59,25.3,18.36,62068.85,29881.8,61619.2206,15790.38,16287.5,16396.67,13720.0
2026-07-17T10:00:00,19.66,28.45,19.8,65420.05,29784.62,65222.4706,20163.55,21022.2,15471.88,14227.5
2026-07-17T11:00:00,20.91,25.27,15.52,68955.87,27955.58,68983.1195,25072.21,25151.4,15928.08,14493.2
2026-07-17T12:00:00,22.52,23.24,12.7,72523.67,28090.5,72291.7212,27837.78,27447.3,16595.39,14896.6
2026-07-17T13:00:00,25.1,28.58,14.27,75631.38,30254.89,75207.8801,28540.39,28905.3,16836.1,15369.8
2026-07-17T14:00:00,26.72,30.45,15.38,78039.36,32475.57,76928.8713,28699.0,28711.9,16864.79,16189.4
2026-07-17T15:00:00,28.44,27.65,14.93,79544.34,33657.39,77979.1309,27891.09,27873.6,17995.86,17430.4
2026-07-17T16:00:00,28.92,30.22,16.42,80632.39,34888.76,78394.7013,26184.06,26463.3,19559.57,18427.3
2026-07-17T17:00:00,27.57,29.75,19.22,80724.76,36827.8,78056.6212,23535.08,23948.6,20361.88,19079.2
2026-07-17T18:00:00,27.55,27.98,19.66,79311.6,39180.97,76643.9687,18517.78,18844.4,21612.85,19743.2
2026-07-17T19:00:00,35.16,33.48,32.68,76466.06,45809.91,74316.2401,8942.0,7785.5,21714.15,19836.7
2026-07-17T20:00:00,37.45,38.09,38.31,73345.86,53940.37,71760.9099,762.98,706.8,18642.51,19663.9
2026-07-17T21:00:00,38.22,36.89,37.1,71219.11,54984.53,69923.8099,1.0,0.0,16233.58,17940.1
2026-07-17T22:00:00,36.68,59.43,59.87,67876.85,52288.97,66996.8188,0.51,0.0,15587.37,18250.4
2026-07-17T23:00:00,29.78,41.25,41.43,64538.97,48581.8,63699.1395,0.41,0.0,15956.76,18162.3
2026-07-18T00:00:00,28.65,31.02,31.06,61525.03,45181.31,61401.091,0.44,0.0,16343.28,16022.6
2026-07-18T01:00:00,25.75,24.45,24.45,59038.02,42023.57,58640.6102,0.6,0.0,17013.85,15885.2
2026-07-18T02:00:00,23.45,22.75,22.75,57154.13,39565.01,56439.6204,0.67,0.0,17588.45,15634.0
2026-07-18T03:00:00,22.71,22.07,22.07,55680.96,38024.8,54929.1589,0.71,0.0,17655.45,15592.1
2026-07-18T04:00:00,22.34,22.02,22.02,54781.11,37854.91,54012.1297,0.67,0.0,16925.53,15494.3
2026-07-18T05:00:00,23.06,21.58,21.58,54533.55,37301.48,53981.6797,0.69,0.0,17231.38,15238.3
2026-07-18T06:00:00,22.07,22.42,22.42,54349.61,37401.95,53714.1709,62.02,104.9,16885.64,15071.8
2026-07-18T07:00:00,19.03,18.3,18.3,54579.15,35204.17,54338.22,4216.46,4577.4,15158.52,14291.5
2026-07-18T08:00:00,16.97,16.21,16.15,57739.64,28721.49,57430.3305,15143.46,15434.6,13874.69,13909.7
2026-07-18T09:00:00,16.7,16.09,13.17,62021.34,21500.06,61825.0196,23267.21,22403.3,17254.07,14407.0
2026-07-18T10:00:00,16.64,16.2,11.39,66234.53,20866.3,66168.1591,28694.66,27007.7,16673.57,13976.2
2026-07-18T11:00:00,20.86,16.64,10.0,70140.81,25423.81,70360.9803,30686.13,29899.7,14030.87,12649.9
2026-07-18T12:00:00,24.19,22.97,13.83,73568.63,30219.21,73826.7799,31093.76,31260.8,12255.66,11613.2
2026-07-18T13:00:00,26.75,24.88,15.86,76523.81,33187.67,76654.4197,31352.4,31428.5,11983.74,11131.6
2026-07-18T14:00:00,28.69,24.89,15.77,78965.51,34508.56,78754.3293,32074.27,30610.7,12382.68,12882.6
2026-07-18T15:00:00,30.86,30.01,17.21,80657.41,35767.26,80004.5105,31560.44,29806.6,13329.71,13636.3
2026-07-18T16:00:00,31.35,24.93,17.04,81343.22,36412.43,80547.3498,29541.66,28188.5,15389.13,14649.5
2026-07-18T17:00:00,30.51,23.05,15.01,81519.37,37437.87,80400.0901,25662.76,25796.5,18418.74,15725.6
2026-07-18T18:00:00,30.53,26.6,23.07,80585.75,41523.87,78874.0783,18656.16,20385.6,20405.72,16358.8
2026-07-18T19:00:00,39.1,34.28,34.4,77926.37,50046.03,76332.1896,7575.66,8644.1,20304.68,16340.8
2026-07-18T20:00:00,41.51,34.6,34.73,74757.58,55902.22,73460.2192,596.02,729.6,18259.34,15220.7
2026-07-18T21:00:00,37.55,34.71,34.95,72418.49,55891.63,71516.9096,0.79,0.0,16526.07,15276.4
2026-07-18T22:00:00,36.09,36.67,37.04,69157.86,54458.57,68545.7601,0.06,0.0,14699.23,14490.0
2026-07-18T23:00:00,31.69,39.78,40.18,65614.09,52091.23,65170.6391,0.05,0.0,13522.81,13609.3
2026-07-19T00:00:00,32.98,40.35,40.66,62249.14,50595.05,62575.5403,0.14,0.0,11653.95,11582.7
2026-07-19T01:00:00,30.62,43.29,43.61,59502.55,49789.32,59622.8802,0.31,0.0,9712.92,10321.2
2026-07-19T02:00:00,29.05,38.46,38.71,57496.35,48706.91,57273.5592,0.23,0.0,8789.21,9299.6
2026-07-19T03:00:00,26.33,27.7,27.8,55956.07,47256.79,55639.6806,0.21,0.0,8699.07,8667.2
2026-07-19T04:00:00,25.04,26.76,26.78,54960.51,46138.84,54390.6195,0.22,0.0,8821.45,8514.4
2026-07-19T05:00:00,25.57,27.46,27.51,54355.65,45881.28,53480.7597,0.33,0.0,8474.04,9887.8
2026-07-19T06:00:00,23.74,26.05,26.22,53787.67,45591.31,52627.6199,80.68,107.8,8115.68,9531.6
2026-07-19T07:00:00,21.56,21.71,21.66,53929.85,41306.85,53210.1697,4463.64,4931.5,8159.36,8660.1
2026-07-19T08:00:00,16.64,20.38,20.3,56760.22,33552.21,57160.1008,16135.48,16537.0,7072.53,8627.2
2026-07-19T09:00:00,16.9,21.11,18.34,60818.49,26953.92,61737.4897,24953.14,24169.7,8911.43,8909.7
2026-07-19T10:00:00,17.99,21.47,18.41,65150.29,25352.17,66254.4783,29830.06,28594.3,9968.06,8811.0
2026-07-19T11:00:00,21.09,20.77,17.58,69685.87,28664.56,70777.3889,31781.32,30757.9,9239.99,8260.6
2026-07-19T12:00:00,21.53,23.52,18.7,73774.82,32781.97,74689.1502,32224.06,31330.6,8768.79,7884.4
2026-07-19T13:00:00,26.53,26.07,22.54,77388.68,36863.57,77886.73,32538.79,31308.6,7986.32,7925.8
2026-07-19T14:00:00,28.86,28.75,27.55,80250.55,40061.61,80249.3903,31973.47,30377.1,8215.47,8357.8
2026-07-19T15:00:00,30.52,35.3,29.6,81966.28,42276.06,81630.7485,30930.24,29630.8,8759.98,9030.4
2026-07-19T16:00:00,31.32,38.55,28.26,82617.49,43230.75,82356.3604,28623.23,28092.1,10763.51,10281.2
2026-07-19T17:00:00,31.75,38.11,28.73,82654.92,45571.05,82441.2004,26372.14,25780.6,10711.73,11481.7
2026-07-19T18:00:00,33.48,44.9,42.16,81657.38,49769.35,81160.1384,20412.91,20656.2,11475.12,12291.3
2026-07-19T19:00:00,43.89,64.94,66.29,79722.59,58840.32,78844.6704,8580.7,9286.1,12301.57,12638.0
2026-07-19T20:00:00,46.39,65.46,67.3,76629.71,63203.99,75962.2102,628.63,747.8,12797.09,13038.8
2026-07-19T21:00:00,42.01,49.97,50.66,74879.58,60908.47,73787.8008,0.05,0.0,13971.06,13159.9
2026-07-19T22:00:00,47.47,37.42,37.55,71296.61,57214.01,70157.7509,0.07,0.0,14082.53,13413.6
2026-07-19T23:00:00,37.22,33.76,33.85,67075.14,52310.84,66080.1796,0.09,0.0,14764.21,12821.3
2026-07-20T00:00:00,32.17,28.48,28.52,63133.26,48271.83,63914.5102,0.11,0.0,14861.32,12404.8
2026-07-20T01:00:00,29.33,24.73,24.75,60036.78,45460.34,60622.9095,0.11,0.0,14576.33,11933.7
2026-07-20T02:00:00,26.81,24.29,24.28,58127.33,43536.94,58015.5296,0.11,0.0,14590.28,11748.4
2026-07-20T03:00:00,26.2,24.41,24.41,56821.85,42705.59,56325.87,0.11,0.0,14116.15,11558.1
2026-07-20T04:00:00,25.95,23.66,23.66,56167.12,42807.46,55606.78,0.08,0.0,13359.58,11393.2
2026-07-20T05:00:00,27.27,24.1,24.1,56444.35,43277.87,55980.3896,0.08,0.0,13166.4,10961.6
2026-07-20T06:00:00,27.15,24.93,24.93,57224.49,44523.37,56837.9501,78.94,107.8,12622.18,10181.1
2026-07-20T07:00:00,23.14,22.63,22.63,58117.98,41760.18,57715.5494,5615.81,5506.3,10741.99,8300.6
2026-07-20T08:00:00,17.66,20.24,19.23,60869.53,32762.66,61115.0895,20380.38,19089.5,7726.49,8265.7
2026-07-20T09:00:00,19.25,21.39,18.43,64542.58,27996.0,65329.7284,28984.73,27273.5,7561.85,7552.6
2026-07-20T10:00:00,21.54,23.58,19.67,68819.43,30285.86,70332.1299,32343.55,31043.3,6190.02,7135.6
2026-07-20T11:00:00,24.5,25.36,21.88,73561.93,35895.49,74998.7997,33067.21,32660.1,4599.23,6443.4
2026-07-20T12:00:00,30.28,33.1,25.16,77981.41,40456.18,79163.7387,33431.51,33358.2,4093.72,5996.4
2026-07-20T13:00:00,33.83,27.17,29.79,81628.42,43636.74,82711.5909,32938.12,33407.5,5053.56,6134.4
2026-07-20T14:00:00,32.8,29.26,25.94,83283.38,44035.83,84795.5389,32548.56,32729.5,6698.99,6883.1
2026-07-20T15:00:00,36.2,28.23,23.73,84160.77,43985.49,85875.7298,32255.11,32397.3,7920.17,7928.0
2026-07-20T16:00:00,35.88,34.09,24.35,85191.61,44889.7,86168.3589,31775.4,32304.2,8526.51,9144.4
2026-07-20T17:00:00,35.17,31.74,25.4,85276.53,45854.75,86371.8992,30221.45,30627.6,9200.33,10254.7
2026-07-20T18:00:00,37.17,60.58,41.03,84923.77,50604.31,85897.3718,24170.93,25149.5,10148.53,11257.4
2026-07-20T19:00:00,72.31,65.1,57.02,83948.39,61512.46,83741.6495,11002.25,11075.2,11433.68,12196.8
2026-07-20T20:00:00,68.12,149.25,93.39,80549.88,67500.14,80393.2889,796.0,903.4,12253.74,13242.7
2026-07-20T21:00:00,58.47,53.39,48.3,78061.56,64236.82,77494.7901,0.06,0.0,13824.68,14888.3
2026-07-20T22:00:00,41.72,37.14,35.35,74158.08,57669.21,73250.4309,0.06,0.0,16488.81,14729.2
2026-07-20T23:00:00,34.71,34.84,31.18,69388.59,51972.8,68774.2382,0.08,0.0,17415.71,15536.8
2026-07-21T00:00:00,28.67,24.89,24.3,65220.74,47747.93,66418.589,0.07,0.0,17472.74,16843.4
2026-07-21T01:00:00,25.51,23.46,22.93,61855.31,44806.08,62733.9307,0.09,0.0,17049.14,15933.2
2026-07-21T02:00:00,23.75,23.04,22.82,59312.63,43633.53,59660.4404,0.1,0.0,15679.0,14718.9
2026-07-21T03:00:00,23.78,23.94,23.94,57461.72,43584.92,57534.4189,0.1,0.0,13876.7,13321.3
2026-07-21T04:00:00,24.34,23.7,23.7,56578.57,45045.9,56525.2501,0.11,0.0,11532.56,11619.7
2026-07-21T05:00:00,25.94,26.01,26.0,56852.24,47359.38,56872.7694,0.12,0.0,9492.74,9609.3
2026-07-21T06:00:00,33.99,28.2,28.2,57870.86,50511.61,57617.0104,72.73,104.5,7286.52,7770.0
2026-07-21T07:00:00,27.97,24.96,24.93,58668.68,47440.88,58302.3006,5392.3,6014.1,5835.5,6116.7
2026-07-21T08:00:00,19.46,20.74,20.74,61063.91,36584.24,61318.7004,20754.25,21661.9,3725.42,4021.7
2026-07-21T09:00:00,21.44,21.48,21.19,64862.47,32537.31,65797.238,30164.02,30610.0,2161.14,2491.8
2026-07-21T10:00:00,25.16,21.26,19.43,69589.19,34377.9,71187.3401,33657.28,33566.2,1554.01,2599.1
2026-07-21T11:00:00,30.79,21.75,20.23,74729.95,38973.38,76378.019,34374.71,35017.5,1381.86,1984.7
2026-07-21T12:00:00,32.89,26.08,25.75,79724.68,44210.86,81288.3291,34225.9,35317.1,1287.92,1751.8
2026-07-21T13:00:00,36.45,29.89,33.84,83923.77,48444.9,85481.5598,34079.41,35085.8,1399.46,1962.0
2026-07-21T14:00:00,39.12,26.16,30.31,85312.48,49767.22,87591.6405,33595.08,34654.8,1950.18,2546.8
2026-07-21T15:00:00,39.5,30.29,26.61,86116.93,50720.01,88534.7498,32636.92,34183.2,2760.0,3341.3
2026-07-21T16:00:00,41.08,28.62,26.92,87014.9,51524.28,88750.3591,31988.73,33559.9,3501.89,4308.5
2026-07-21T17:00:00,42.65,30.82,26.51,87403.19,53192.32,89056.1101,30261.43,31929.8,3949.44,5384.3
2026-07-21T18:00:00,65.23,53.16,60.05,86965.61,58058.75,88681.0696,24589.96,26310.0,4316.9,6428.7
2026-07-21T19:00:00,206.38,137.09,149.14,85043.84,69090.45,87039.199,11129.67,11765.7,4823.72,7334.2
2026-07-21T20:00:00,187.04,130.66,140.73,81568.2,74264.51,83519.4397,906.85,971.2,6396.84,8440.6
2026-07-21T21:00:00,164.86,73.32,75.56,79065.15,71181.95,80904.3295,0.23,0.0,7882.97,9738.4
2026-07-21T22:00:00,74.9,111.8,114.63,74919.43,66582.29,76737.3894,0.7,0.0,8336.44,10680.7
2026-07-21T23:00:00,41.01,52.39,52.56,71243.75,62291.37,72264.6802,1.11,0.0,8951.27,11057.0
2026-07-22T00:00:00,43.26,37.47,37.52,67539.23,58426.41,66918.0789,0.35,0.0,9112.47,8739.5
2026-07-22T01:00:00,35.47,34.26,34.3,64200.42,55311.22,63790.0891,0.08,0.0,8889.12,8394.8
2026-07-22T02:00:00,33.05,33.38,33.27,61716.54,53518.83,61385.1003,0.11,0.0,8197.6,7752.4
2026-07-22T03:00:00,33.37,31.32,31.23,59975.05,53132.67,59740.9308,0.27,0.0,6842.11,6995.3
2026-07-22T04:00:00,31.06,32.68,32.57,59213.73,53358.22,58906.939,0.39,0.0,5855.12,5969.9
2026-07-22T05:00:00,33.28,35.67,35.33,59286.6,54627.55,59357.4012,0.48,0.0,4658.57,4611.2
2026-07-22T06:00:00,37.7,37.08,36.93,60030.87,56357.87,59774.1089,68.43,84.8,3604.57,3327.3
2026-07-22T07:00:00,31.52,31.45,31.22,60606.91,52274.23,60495.1203,5623.34,5584.8,2709.34,2253.6
2026-07-22T08:00:00,22.92,25.03,25.01,64186.33,42011.61,63313.3996,20869.95,21112.1,1304.77,1177.4
2026-07-22T09:00:00,24.88,26.32,26.34,68960.28,39011.69,68143.1703,29371.52,30605.9,577.07,1295.9
2026-07-22T10:00:00,30.79,26.11,26.35,74767.09,42258.6,73706.0398,32110.39,34211.8,398.1,1094.0
2026-07-22T11:00:00,33.67,26.0,25.84,80541.19,46914.04,79069.0396,33072.53,34895.5,554.62,1069.1
2026-07-22T12:00:00,36.98,40.63,31.0,85352.72,50421.89,84009.4896,33484.07,34788.2,1446.76,1246.8
2026-07-22T13:00:00,45.88,45.78,33.97,87469.71,52973.12,88215.49,32861.54,34002.5,1635.05,1634.4
2026-07-22T14:00:00,50.57,43.75,51.52,89289.9,55528.97,89878.6609,31966.96,33468.3,1793.97,2361.5
2026-07-22T15:00:00,55.62,41.03,49.05,90377.69,56313.92,90135.8809,31513.25,32846.5,2550.52,3386.9
2026-07-22T16:00:00,61.79,47.66,39.71,90955.02,57040.04,89349.8991,30544.85,31200.4,3370.13,4580.4
2026-07-22T17:00:00,63.22,48.76,42.0,91089.5,57727.4,88566.471,28707.65,28786.1,4654.45,5940.4
2026-07-22T18:00:00,105.44,93.55,88.53,90452.29,61533.38,87810.6986,22822.83,22820.6,6096.08,7466.9
2026-07-22T19:00:00,209.89,133.96,135.57,88220.43,70369.33,86617.1495,10465.83,9551.0,7385.27,8960.4
2026-07-22T20:00:00,221.38,151.07,150.02,84978.57,75288.76,83844.7095,999.76,805.7,8690.05,10470.9
2026-07-22T21:00:00,161.53,207.02,205.83,81701.7,71071.26,81566.3897,0.64,0.0,10629.8,12097.9
2026-07-22T22:00:00,100.8,194.51,194.35,77232.2,64731.37,77547.7197,0.6,0.0,12500.23,13238.3
2026-07-22T23:00:00,55.64,65.75,65.59,73574.8,60675.49,73055.6902,0.54,0.0,12898.77,13418.4
2026-07-23T00:00:00,52.61,59.5,59.51,70117.22,58103.8,69072.4495,0.09,0.0,12013.33,13008.2
2026-07-23T01:00:00,43.4,54.65,54.35,66858.49,56268.09,65838.2905,0.1,0.0,10590.3,12174.3
2026-07-23T02:00:00,37.65,40.35,39.87,64090.83,53822.77,63220.3,0.08,0.0,10267.98,11130.8
2026-07-23T03:00:00,36.41,36.46,35.83,62052.51,52401.49,61563.8698,0.08,0.0,9650.94,9973.7
2026-07-23T04:00:00,36.75,36.69,35.81,60860.27,52150.39,60765.6398,0.07,0.0,8709.81,8877.6
